void Simulation::allocateMemory(): 0.0000033800s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0010287760s
void Simulation::updateVelocity(): 0.0010132860s
void Simulation::updatePosition(): 0.0000013900s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0010390060s
void Simulation::updateVelocity(): 0.0010037960s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0010291360s
void Simulation::updateVelocity(): 0.0010363970s
void Simulation::updatePosition(): 0.0000009600s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0010614770s
void Simulation::updateVelocity(): 0.0009958660s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0010224660s
void Simulation::updateVelocity(): 0.0010302260s
void Simulation::updatePosition(): 0.0000030400s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0010584970s
void Simulation::updateVelocity(): 0.0010207160s
void Simulation::updatePosition(): 0.0000009400s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0010464760s
void Simulation::updateVelocity(): 0.0009937360s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000007500s
void Simulation::step(): 0.0010222160s
void Simulation::updateVelocity(): 0.0010384910s
void Simulation::updatePosition(): 0.0000016700s
void Simulation::preventMoveAgainstForce(): 0.0000007500s
void Simulation::step(): 0.0010787810s
void Simulation::updateVelocity(): 0.0009936160s
void Simulation::updatePosition(): 0.0000059100s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0010264270s
void Simulation::updateVelocity(): 0.0011437880s
void Simulation::updatePosition(): 0.0000010500s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0011701680s
void Simulation::updateVelocity(): 0.0010029660s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0010304060s
void Simulation::updateVelocity(): 0.0010188060s
void Simulation::updatePosition(): 0.0000011400s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0010493070s
void Simulation::updateVelocity(): 0.0010397160s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0010664860s
void Simulation::updateVelocity(): 0.0010505870s
void Simulation::updatePosition(): 0.0000009600s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0010772770s
void Simulation::updateVelocity(): 0.0010444170s
void Simulation::updatePosition(): 0.0000010400s
void Simulation::preventMoveAgainstForce(): 0.0000006400s
void Simulation::step(): 0.0010708170s
void Simulation::updateVelocity(): 0.0010256560s
void Simulation::updatePosition(): 0.0000010400s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0010510770s
void Simulation::updateVelocity(): 0.0010072560s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0010340060s
void Simulation::updateVelocity(): 0.0010115560s
void Simulation::updatePosition(): 0.0000012000s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0010379160s
void Simulation::updateVelocity(): 0.0010153160s
void Simulation::updatePosition(): 0.0000010500s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0010409370s
void Simulation::updateVelocity(): 0.0009946050s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0010196260s
void Simulation::updateVelocity(): 0.0010207960s
void Simulation::updatePosition(): 0.0000030400s
void Simulation::preventMoveAgainstForce(): 0.0000006400s
void Simulation::step(): 0.0010481060s
void Simulation::updateVelocity(): 0.0010045860s
void Simulation::updatePosition(): 0.0000009700s
void Simulation::preventMoveAgainstForce(): 0.0000006400s
void Simulation::step(): 0.0010299160s
void Simulation::updateVelocity(): 0.0009832960s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000305110s
void Simulation::step(): 0.0010419570s
void Simulation::updateVelocity(): 0.0009629650s
void Simulation::updatePosition(): 0.0000065100s
void Simulation::preventMoveAgainstForce(): 0.0000006310s
void Simulation::step(): 0.0009963260s
void Simulation::updateVelocity(): 0.0007903320s
void Simulation::updatePosition(): 0.0000010100s
void Simulation::preventMoveAgainstForce(): 0.0000007100s
void Simulation::step(): 0.0008169220s
void Simulation::updateVelocity(): 0.0008631740s
void Simulation::updatePosition(): 0.0000010500s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0008893040s
void Simulation::updateVelocity(): 0.0007060410s
void Simulation::updatePosition(): 0.0000010300s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0007286020s
void Simulation::updateVelocity(): 0.0006947110s
void Simulation::updatePosition(): 0.0000030800s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0007221810s
void Simulation::updateVelocity(): 0.0007014910s
void Simulation::updatePosition(): 0.0000009810s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0007242320s
void Simulation::updateVelocity(): 0.0007000110s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0007224910s
void Simulation::updateVelocity(): 0.0007033010s
void Simulation::updatePosition(): 0.0000059600s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0007358520s
void Simulation::updateVelocity(): 0.0006793300s
void Simulation::updatePosition(): 0.0000010710s
void Simulation::preventMoveAgainstForce(): 0.0000006400s
void Simulation::step(): 0.0007019410s
void Simulation::updateVelocity(): 0.0007487010s
void Simulation::updatePosition(): 0.0000021700s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0007753620s
void Simulation::updateVelocity(): 0.0006744900s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0006966310s
void Simulation::updateVelocity(): 0.0006817210s
void Simulation::updatePosition(): 0.0000010100s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0007042710s
void Simulation::updateVelocity(): 0.0007231910s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0007484920s
void Simulation::updateVelocity(): 0.0007360610s
void Simulation::updatePosition(): 0.0000051500s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0007660220s
void Simulation::updateVelocity(): 0.0007140510s
void Simulation::updatePosition(): 0.0000010800s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0007412710s
void Simulation::updateVelocity(): 0.0007187820s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0007410020s
void Simulation::updateVelocity(): 0.0006938810s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0007160510s
void Simulation::updateVelocity(): 0.0007187120s
void Simulation::updatePosition(): 0.0000009600s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0007408520s
void Simulation::updateVelocity(): 0.0007166010s
void Simulation::updatePosition(): 0.0000054200s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0007483020s
void Simulation::updateVelocity(): 0.0007405210s
void Simulation::updatePosition(): 0.0000121300s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0007797520s
void Simulation::updateVelocity(): 0.0009061250s
void Simulation::updatePosition(): 0.0000056300s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009399050s
void Simulation::updateVelocity(): 0.0007605520s
void Simulation::updatePosition(): 0.0000047200s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0007918030s
void Simulation::updateVelocity(): 0.0007316310s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0007539310s
void Simulation::updateVelocity(): 0.0007259620s
void Simulation::updatePosition(): 0.0000010400s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0007483720s
void Simulation::updateVelocity(): 0.0007030910s
void Simulation::updatePosition(): 0.0000009700s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0007249920s
void Simulation::updateVelocity(): 0.0007438910s
void Simulation::updatePosition(): 0.0000010400s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0007735420s
void Simulation::updateVelocity(): 0.0007649720s
void Simulation::updatePosition(): 0.0000048800s
void Simulation::preventMoveAgainstForce(): 0.0000010000s
void Simulation::step(): 0.0008003220s
void Simulation::updateVelocity(): 0.0007201920s
void Simulation::updatePosition(): 0.0000046600s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0007468820s
void Simulation::updateVelocity(): 0.0007324220s
void Simulation::updatePosition(): 0.0000061300s
void Simulation::preventMoveAgainstForce(): 0.0000006900s
void Simulation::step(): 0.0007645920s
void Simulation::updateVelocity(): 0.0007423220s
void Simulation::updatePosition(): 0.0000010100s
void Simulation::preventMoveAgainstForce(): 0.0000006900s
void Simulation::step(): 0.0007682020s
void Simulation::pairDistribution(double *histogram, int size, double coef): 0.0004545970s
double Simulation::Ekin(): 0.0000055500s
double Simulation::minDistance(int idx): 0.0000010900s
double Simulation::minDistance(int idx): 0.0000008100s
double Simulation::minDistance(int idx): 0.0000007500s
double Simulation::minDistance(int idx): 0.0000007900s
double Simulation::minDistance(int idx): 0.0000173710s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000104410s
double Simulation::minDistance(int idx): 0.0000019210s
double Simulation::minDistance(int idx): 0.0000624110s
double Simulation::minDistance(int idx): 0.0000119900s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000358200s
double Simulation::minDistance(int idx): 0.0000632010s
double Simulation::minDistance(int idx): 0.0000120300s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000395410s
double Simulation::minDistance(int idx): 0.0000614310s
double Simulation::minDistance(int idx): 0.0000131010s
double Simulation::minDistance(int idx): 0.0000363610s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000638910s
double Simulation::minDistance(int idx): 0.0000163400s
double Simulation::minDistance(int idx): 0.0000399110s
double Simulation::minDistance(int idx): 0.0000007500s
double Simulation::minDistance(int idx): 0.0000108700s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000576610s
double Simulation::minDistance(int idx): 0.0000354400s
double Simulation::minDistance(int idx): 0.0000157100s
double Simulation::minDistance(int idx): 0.0000406910s
double Simulation::minDistance(int idx): 0.0000006400s
double Simulation::minDistance(int idx): 0.0000701610s
double Simulation::minDistance(int idx): 0.0000004900s
double Simulation::minDistance(int idx): 0.0000574110s
double Simulation::minDistance(int idx): 0.0000093400s
double Simulation::minDistance(int idx): 0.0000352300s
double Simulation::minDistance(int idx): 0.0000100800s
double Simulation::minDistance(int idx): 0.0000539000s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000352400s
double Simulation::minDistance(int idx): 0.0000160400s
double Simulation::minDistance(int idx): 0.0000699910s
double Simulation::minDistance(int idx): 0.0000404110s
double Simulation::minDistance(int idx): 0.0000007300s
double Simulation::minDistance(int idx): 0.0000131710s
double Simulation::minDistance(int idx): 0.0000432910s
double Simulation::minDistance(int idx): 0.0000357610s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000373010s
double Simulation::minDistance(int idx): 0.0000594410s
double Simulation::minDistance(int idx): 0.0000130600s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000593810s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000102200s
double Simulation::minDistance(int idx): 0.0000353900s
